name,url,country,lastrevid
Reino Ragnar Lehto,https://en.wikipedia.org/wiki/Reino_Ragnar_Lehto,Finland,1246163886.0
Keijo Liinamaa,https://en.wikipedia.org/wiki/Keijo_Liinamaa,Finland,1224595301.0
Olavi Mäenpää,https://en.wikipedia.org/wiki/Olavi_Mäenpää,Finland,1238920237.0
Nils Mustelin,https://en.wikipedia.org/wiki/Nils_Mustelin,Finland,1234849765.0
Johan Mauritz Nordenstam,https://en.wikipedia.org/wiki/Johan_Mauritz_Nordenstam,Finland,1177200759.0
Jaakko Numminen,https://en.wikipedia.org/wiki/Jaakko_Numminen,Finland,1223402940.0
Kirsi Piha,https://en.wikipedia.org/wiki/Kirsi_Piha,Finland,1011166320.0
Toivo Topias Pohjala,https://en.wikipedia.org/wiki/Toivo_Topias_Pohjala,Finland,1166608674.0
Karl August Ramsay,https://en.wikipedia.org/wiki/Karl_August_Ramsay,Finland,1230788776.0
Elisabeth Rehn,https://en.wikipedia.org/wiki/Elisabeth_Rehn,Finland,1223402708.0
Matti Saarinen,https://en.wikipedia.org/wiki/Matti_Saarinen,Finland,1169424743.0
Georg Magnus Sprengtporten,https://en.wikipedia.org/wiki/Georg_Magnus_Sprengtporten,Finland,1249237629.0
Jacob Magnus Sprengtporten,https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten,Finland,1235736355.0
Aleksander Strandman,https://en.wikipedia.org/wiki/Aleksander_Strandman,Finland,1175875161.0
Christoffer Taxell,https://en.wikipedia.org/wiki/Christoffer_Taxell,Finland,1223403006.0
Heikki Heikinpoika Vaanila,https://en.wikipedia.org/wiki/Heikki_Heikinpoika_Vaanila,Finland,1250970116.0
Jaana Vasama,https://en.wikipedia.org/wiki/Jaana_Vasama,Finland,1242177029.0
Miranda Vuolasranta,https://en.wikipedia.org/wiki/Miranda_Vuolasranta,Finland,1147171503.0
Nils Westermarck,https://en.wikipedia.org/wiki/Nils_Westermarck,Finland,1222041570.0
Anders Wirenius,https://en.wikipedia.org/wiki/Anders_Wirenius,Finland,1208137842.0
Konni Zilliacus (senior),https://en.wikipedia.org/wiki/Konni_Zilliacus_(senior),Finland,1244155264.0
Pierre Baudis,https://en.wikipedia.org/wiki/Pierre_Baudis,France,1242210360.0
Jean-François Bazin,https://en.wikipedia.org/wiki/Jean-François_Bazin,France,1249283885.0
Soheib Bencheikh,https://en.wikipedia.org/wiki/Soheib_Bencheikh,France,1247574563.0
Georges Berthoin,https://en.wikipedia.org/wiki/Georges_Berthoin,France,1242210523.0
Albert Bourderon,https://en.wikipedia.org/wiki/Albert_Bourderon,France,1242210573.0
Bureau de La Rivière,https://en.wikipedia.org/wiki/Bureau_de_La_Rivière,France,1186806947.0
Étienne-Laurent-Pierre Burnel,https://en.wikipedia.org/wiki/Étienne-Laurent-Pierre_Burnel,France,1242210968.0
Jean Capelle (politician),https://en.wikipedia.org/wiki/Jean_Capelle_(politician),France,1242211055.0
Ignace Caseneuve,https://en.wikipedia.org/wiki/Ignace_Caseneuve,France,1242211094.0
Charles Cassal,https://en.wikipedia.org/wiki/Charles_Cassal,France,1242211126.0
Eddy Casterman,https://en.wikipedia.org/wiki/Eddy_Casterman,France,1242211173.0
Jacques la Caze,https://en.wikipedia.org/wiki/Jacques_la_Caze,France,1156612646.0
Jean Charbonnel,https://en.wikipedia.org/wiki/Jean_Charbonnel,France,1242211337.0
Jean Auguste de Chastenet de Puységur,https://en.wikipedia.org/wiki/Jean_Auguste_de_Chastenet_de_Puységur,France,1242211402.0
Pierre-Jean-Baptiste Chaussard,https://en.wikipedia.org/wiki/Pierre-Jean-Baptiste_Chaussard,France,1226291178.0
Henri Philippe de Chauvelin,https://en.wikipedia.org/wiki/Henri_Philippe_de_Chauvelin,France,1242211499.0
Denis Clavel,https://en.wikipedia.org/wiki/Denis_Clavel,France,1242211544.0
Bruno Clavet,https://en.wikipedia.org/wiki/Bruno_Clavet,France,1244708767.0
Maurice Colrat,https://en.wikipedia.org/wiki/Maurice_Colrat,France,1143025717.0
Jean Cotereau,https://en.wikipedia.org/wiki/Jean_Cotereau,France,1204915513.0
Paul Cotte,https://en.wikipedia.org/wiki/Paul_Cotte,France,1185924083.0
Michel Craplet,https://en.wikipedia.org/wiki/Michel_Craplet,France,1087935075.0
Jacques Antoine Creuzé-Latouche,https://en.wikipedia.org/wiki/Jacques_Antoine_Creuzé-Latouche,France,1208378471.0
Yves de Daruvar,https://en.wikipedia.org/wiki/Yves_de_Daruvar,France,1113513795.0
Sandra Delannoy,https://en.wikipedia.org/wiki/Sandra_Delannoy,France,1235911333.0
Victor Denain,https://en.wikipedia.org/wiki/Victor_Denain,France,1200165043.0
Louis Grégoire Deschamps Destournelles,https://en.wikipedia.org/wiki/Louis_Grégoire_Deschamps_Destournelles,France,1146428534.0
Martial Borye Desrenaudes,https://en.wikipedia.org/wiki/Martial_Borye_Desrenaudes,France,1067855906.0
Nicolas du Bosc,https://en.wikipedia.org/wiki/Nicolas_du_Bosc,France,1067934529.0
Guillaume du Tillot,https://en.wikipedia.org/wiki/Guillaume_du_Tillot,France,1228954562.0
Théodore Ducos,https://en.wikipedia.org/wiki/Théodore_Ducos,France,1150936922.0
Édouard Dunglas,https://en.wikipedia.org/wiki/Édouard_Dunglas,France,1235409307.0
Jules-François-Paul Fauris de Saint-Vincens,https://en.wikipedia.org/wiki/Jules-François-Paul_Fauris_de_Saint-Vincens,France,1190836759.0
Jacques Fournier (government official),https://en.wikipedia.org/wiki/Jacques_Fournier_(government_official),France,1118405005.0
Jean Frydman,https://en.wikipedia.org/wiki/Jean_Frydman,France,1244924499.0
Xavier de Fürst,https://en.wikipedia.org/wiki/Xavier_de_Fürst,France,1248011706.0
Charles Ganilh,https://en.wikipedia.org/wiki/Charles_Ganilh,France,1067808226.0
Agénor de Gasparin,https://en.wikipedia.org/wiki/Agénor_de_Gasparin,France,1219133343.0
Joseph Matthias Gérard de Rayneval,https://en.wikipedia.org/wiki/Joseph_Matthias_Gérard_de_Rayneval,France,1223968504.0
Charles Le Bègue de Germiny,https://en.wikipedia.org/wiki/Charles_Le_Bègue_de_Germiny,France,1226239671.0
Roland Giberti,https://en.wikipedia.org/wiki/Roland_Giberti,France,955452341.0
Brigitte Girardin,https://en.wikipedia.org/wiki/Brigitte_Girardin,France,1208933505.0
Madeleine de Grandmaison,https://en.wikipedia.org/wiki/Madeleine_de_Grandmaison,France,1245655403.0
Jean-Henry-Louis Greffulhe,https://en.wikipedia.org/wiki/Jean-Henry-Louis_Greffulhe,France,1171320970.0
Alain Griset,https://en.wikipedia.org/wiki/Alain_Griset,France,1177914220.0
Odette Grzegrzulka,https://en.wikipedia.org/wiki/Odette_Grzegrzulka,France,1104771590.0
Guillaume IV de Melun,https://en.wikipedia.org/wiki/Guillaume_IV_de_Melun,France,1067877319.0
Joseph-Ignace Guillotin,https://en.wikipedia.org/wiki/Joseph-Ignace_Guillotin,France,1236960439.0
Joseph Guinard,https://en.wikipedia.org/wiki/Joseph_Guinard,France,1226313448.0
Maurice d'Hartoy,https://en.wikipedia.org/wiki/Maurice_d'Hartoy,France,995050241.0
Guy Hascoët,https://en.wikipedia.org/wiki/Guy_Hascoët,France,1211160728.0
Paul Hay du Chastelet,https://en.wikipedia.org/wiki/Paul_Hay_du_Chastelet,France,1234583273.0
Georges Humann,https://en.wikipedia.org/wiki/Georges_Humann,France,1082744637.0
Philippe Hurault de Cheverny,https://en.wikipedia.org/wiki/Philippe_Hurault_de_Cheverny,France,1243544132.0
Jean Louvet (politician),https://en.wikipedia.org/wiki/Jean_Louvet_(politician),France,1242210736.0
Étienne de La Grange,https://en.wikipedia.org/wiki/Étienne_de_La_Grange,France,1067940807.0
Guillaume-Xavier Labbey de Pompières,https://en.wikipedia.org/wiki/Guillaume-Xavier_Labbey_de_Pompières,France,1123950119.0
Joachim Labrouche,https://en.wikipedia.org/wiki/Joachim_Labrouche,France,1153276048.0
Chrétien François de Lamoignon de Basville,https://en.wikipedia.org/wiki/Chrétien_François_de_Lamoignon_de_Basville,France,1243543068.0
Antoine-Adrien Lamourette,https://en.wikipedia.org/wiki/Antoine-Adrien_Lamourette,France,1245710505.0
Hyacinthe Gaëtan de Lannion,https://en.wikipedia.org/wiki/Hyacinthe_Gaëtan_de_Lannion,France,1164055828.0
Louis Lareng,https://en.wikipedia.org/wiki/Louis_Lareng,France,1172945590.0
Hippolyte Laroche,https://en.wikipedia.org/wiki/Hippolyte_Laroche,France,1239515352.0
Jean Le Mercier,https://en.wikipedia.org/wiki/Jean_Le_Mercier,France,1242753649.0
Julien Leonardelli,https://en.wikipedia.org/wiki/Julien_Leonardelli,France,1244346386.0
Charles Luca,https://en.wikipedia.org/wiki/Charles_Luca,France,1056918597.0
Jacques-Antoine Manuel,https://en.wikipedia.org/wiki/Jacques-Antoine_Manuel,France,1214329727.0
Jacques Marquet de Montbreton de Norvins,https://en.wikipedia.org/wiki/Jacques_Marquet_de_Montbreton_de_Norvins,France,1226330852.0
Henri Martin (winemaker),https://en.wikipedia.org/wiki/Henri_Martin_(winemaker),France,1237299772.0
Philippe Massoni,https://en.wikipedia.org/wiki/Philippe_Massoni,France,1234574618.0
Jean Mattéoli,https://en.wikipedia.org/wiki/Jean_Mattéoli,France,1232840219.0
Charlemagne de Maupas,https://en.wikipedia.org/wiki/Charlemagne_de_Maupas,France,1058537657.0
Jeanne Mélin,https://en.wikipedia.org/wiki/Jeanne_Mélin,France,1212292139.0
Paul Mentré,https://en.wikipedia.org/wiki/Paul_Mentré,France,1195582162.0
Dominique Meyer,https://en.wikipedia.org/wiki/Dominique_Meyer,France,1228711565.0
Joseph François Augustin Monneron,https://en.wikipedia.org/wiki/Joseph_François_Augustin_Monneron,France,1233379299.0
Gérard Montassier,https://en.wikipedia.org/wiki/Gérard_Montassier,France,1224351881.0
Guillaume-Isidore Baron de Montbel,https://en.wikipedia.org/wiki/Guillaume-Isidore_Baron_de_Montbel,France,1011997346.0
Bernard Morel (economist),https://en.wikipedia.org/wiki/Bernard_Morel_(economist),France,1133063202.0
Alex Moscovitch,https://en.wikipedia.org/wiki/Alex_Moscovitch,France,1189789885.0
Bernard Mourad,https://en.wikipedia.org/wiki/Bernard_Mourad,France,1234045540.0
Ilham Moussaïd,https://en.wikipedia.org/wiki/Ilham_Moussaïd,France,1179014867.0
Albert Ollivier,https://en.wikipedia.org/wiki/Albert_Ollivier,France,1242209715.0
Érik Orsenna,https://en.wikipedia.org/wiki/Érik_Orsenna,France,1242209759.0
Joseph Ostermann,https://en.wikipedia.org/wiki/Joseph_Ostermann,France,1242209654.0
Louis Pailhas,https://en.wikipedia.org/wiki/Louis_Pailhas,France,1153278086.0
Philippe Paolantoni,https://en.wikipedia.org/wiki/Philippe_Paolantoni,France,1204714650.0
Alexandre Parodi,https://en.wikipedia.org/wiki/Alexandre_Parodi,France,1240170365.0
Hélène Pelosse,https://en.wikipedia.org/wiki/Hélène_Pelosse,France,1244217829.0
Gilles Pennelle,https://en.wikipedia.org/wiki/Gilles_Pennelle,France,1244346827.0
François-Xavier de Peretti,https://en.wikipedia.org/wiki/François-Xavier_de_Peretti,France,1227759150.0
Joseph Périer,https://en.wikipedia.org/wiki/Joseph_Périer,France,1182278156.0
Victor Perret,https://en.wikipedia.org/wiki/Victor_Perret,France,1014506148.0
Marc Perrin de Brichambaut,https://en.wikipedia.org/wiki/Marc_Perrin_de_Brichambaut,France,1243149451.0
Marcel Petiot,https://en.wikipedia.org/wiki/Marcel_Petiot,France,1238343251.0
Henri Peyroux de la Coudrenière,https://en.wikipedia.org/wiki/Henri_Peyroux_de_la_Coudrenière,France,1227330329.0
"Louis Phélypeaux, comte de Saint-Florentin","https://en.wikipedia.org/wiki/Louis_Phélypeaux,_comte_de_Saint-Florentin",France,1174304784.0
"Louis Phélypeaux, Marquis of La Vrillière","https://en.wikipedia.org/wiki/Louis_Phélypeaux,_Marquis_of_La_Vrillière",France,1242496790.0
"Louis Phélypeaux, Seigneur of La Vrillière","https://en.wikipedia.org/wiki/Louis_Phélypeaux,_Seigneur_of_La_Vrillière",France,1217063771.0
Pierre Ferri-Pisani,https://en.wikipedia.org/wiki/Pierre_Ferri-Pisani,France,1214518208.0
Ernest Pinard,https://en.wikipedia.org/wiki/Ernest_Pinard,France,1097917556.0
Antoine Portail,https://en.wikipedia.org/wiki/Antoine_Portail,France,1034304794.0
Michel Pouzol,https://en.wikipedia.org/wiki/Michel_Pouzol,France,1050936152.0
Rodolphe Prager,https://en.wikipedia.org/wiki/Rodolphe_Prager,France,1083697354.0
Gabriel Puaux,https://en.wikipedia.org/wiki/Gabriel_Puaux,France,1242249386.0
"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin","https://en.wikipedia.org/wiki/Jean-Pierre_Casimir_de_Marcassus,_Baron_de_Puymaurin",France,1237402258.0
Jean-Marie Rausch,https://en.wikipedia.org/wiki/Jean-Marie_Rausch,France,1240169046.0
Marie Roch Louis Reybaud,https://en.wikipedia.org/wiki/Marie_Roch_Louis_Reybaud,France,1242211689.0
René Ribière,https://en.wikipedia.org/wiki/René_Ribière,France,1226476376.0
Antoine Richard du Cantal,https://en.wikipedia.org/wiki/Antoine_Richard_du_Cantal,France,1223238225.0
Marthe Richard,https://en.wikipedia.org/wiki/Marthe_Richard,France,1246003128.0
Joseph Romain-Desfossés,https://en.wikipedia.org/wiki/Joseph_Romain-Desfossés,France,1144306675.0
Claude Taleb,https://en.wikipedia.org/wiki/Claude_Taleb,France,1190063231.0
François-Alexandre Tardiveau,https://en.wikipedia.org/wiki/François-Alexandre_Tardiveau,France,1186831209.0
Jean Tavernier,https://en.wikipedia.org/wiki/Jean_Tavernier,France,1238919580.0
François Auguste de Thou,https://en.wikipedia.org/wiki/François_Auguste_de_Thou,France,1138918376.0
Charles de Varigny,https://en.wikipedia.org/wiki/Charles_de_Varigny,France,1242210186.0
Gaston Vidal,https://en.wikipedia.org/wiki/Gaston_Vidal,France,1242210222.0
Jean-Paul-Alban Villeneuve-Barcement,https://en.wikipedia.org/wiki/Jean-Paul-Alban_Villeneuve-Barcement,France,1242210246.0
Mathurin Anghiley,https://en.wikipedia.org/wiki/Mathurin_Anghiley,Gabon,1177650175.0
Anguilè Ré-Dowé,https://en.wikipedia.org/wiki/Anguilè_Ré-Dowé,Gabon,1242381206.0
Jean-Hilaire Aubame,https://en.wikipedia.org/wiki/Jean-Hilaire_Aubame,Gabon,1239996953.0
Ida Reteno Assonouet,https://en.wikipedia.org/wiki/Ida_Reteno_Assonouet,Gabon,1152970577.0
Lee White (conservationist),https://en.wikipedia.org/wiki/Lee_White_(conservationist),Gabon,1186832805.0
Amie Bojang-Sissoho,https://en.wikipedia.org/wiki/Amie_Bojang-Sissoho,Gambia,1237362851.0
Abdoulie Bojang,https://en.wikipedia.org/wiki/Abdoulie_Bojang,Gambia,1233734473.0
Buba Samura,https://en.wikipedia.org/wiki/Buba_Samura,Gambia,1244830184.0
Mai Fatty,https://en.wikipedia.org/wiki/Mai_Fatty,Gambia,1151066074.0
Modou Bamba Gaye,https://en.wikipedia.org/wiki/Modou_Bamba_Gaye,Gambia,1151065994.0
Amadou Scattred Janneh,https://en.wikipedia.org/wiki/Amadou_Scattred_Janneh,Gambia,1214288012.0
Fabakary Jatta,https://en.wikipedia.org/wiki/Fabakary_Jatta,Gambia,1248653384.0
Dawda Jawara,https://en.wikipedia.org/wiki/Dawda_Jawara,Gambia,1248194414.0
Joseph Henry Joof,https://en.wikipedia.org/wiki/Joseph_Henry_Joof,Gambia,1243508400.0
Ajaaratou Satang Jow,https://en.wikipedia.org/wiki/Ajaaratou_Satang_Jow,Gambia,1175733791.0
Kunda Kamara,https://en.wikipedia.org/wiki/Kunda_Kamara,Gambia,1244830178.0
Fatou Sanyang Kinteh,https://en.wikipedia.org/wiki/Fatou_Sanyang_Kinteh,Gambia,1247250306.0
Muhammed Magassy,https://en.wikipedia.org/wiki/Muhammed_Magassy,Gambia,1151065996.0
Alieu Badara Njie,https://en.wikipedia.org/wiki/Alieu_Badara_Njie,Gambia,1249462265.0
Momodou Sabally,https://en.wikipedia.org/wiki/Momodou_Sabally,Gambia,1243625627.0
Lamin Saine,https://en.wikipedia.org/wiki/Lamin_Saine,Gambia,1137915624.0
Pap Cheyassin Secka,https://en.wikipedia.org/wiki/Pap_Cheyassin_Secka,Gambia,1247083871.0
Alieu Badara Saja Taal,https://en.wikipedia.org/wiki/Alieu_Badara_Saja_Taal,Gambia,1247050844.0
Werner E. Ablaß,https://en.wikipedia.org/wiki/Werner_E._Ablaß,Germany,1242018201.0
Shqiprim Arifi,https://en.wikipedia.org/wiki/Shqiprim_Arifi,Germany,1245996635.0
Lena Arnoldt,https://en.wikipedia.org/wiki/Lena_Arnoldt,Germany,1228301192.0
Rudolf Bahro,https://en.wikipedia.org/wiki/Rudolf_Bahro,Germany,1246514462.0
Otto Ballerstedt,https://en.wikipedia.org/wiki/Otto_Ballerstedt,Germany,1189113633.0
Bruno Baum,https://en.wikipedia.org/wiki/Bruno_Baum,Germany,1245092447.0
Karl Theodor Bayrhoffer,https://en.wikipedia.org/wiki/Karl_Theodor_Bayrhoffer,Germany,1137678089.0
Otto Beck,https://en.wikipedia.org/wiki/Otto_Beck,Germany,1226154964.0
Gerhard Besier,https://en.wikipedia.org/wiki/Gerhard_Besier,Germany,1248500772.0
Georg von Blumenthal,https://en.wikipedia.org/wiki/Georg_von_Blumenthal,Germany,1243051498.0
Johann Christian von Boyneburg,https://en.wikipedia.org/wiki/Johann_Christian_von_Boyneburg,Germany,1249921858.0
Torben Braga,https://en.wikipedia.org/wiki/Torben_Braga,Germany,1248547868.0
Ignatz Bubis,https://en.wikipedia.org/wiki/Ignatz_Bubis,Germany,1191575496.0
Wolf-Michael Catenhusen,https://en.wikipedia.org/wiki/Wolf-Michael_Catenhusen,Germany,1239972537.0
John Ehret,https://en.wikipedia.org/wiki/John_Ehret,Germany,1237258272.0
Dieter Engels,https://en.wikipedia.org/wiki/Dieter_Engels,Germany,1165387534.0
Christian Wilhelm Karl Ewald,https://en.wikipedia.org/wiki/Christian_Wilhelm_Karl_Ewald,Germany,1226174343.0
Christian August von Eyben,https://en.wikipedia.org/wiki/Christian_August_von_Eyben,Germany,1150862730.0
Georg Fein,https://en.wikipedia.org/wiki/Georg_Fein,Germany,1222221753.0
Heinrich Fleißner,https://en.wikipedia.org/wiki/Heinrich_Fleißner,Germany,1069865479.0
Winfried Fockenberg,https://en.wikipedia.org/wiki/Winfried_Fockenberg,Germany,1225418442.0
Friedrich Johannes Frommann,https://en.wikipedia.org/wiki/Friedrich_Johannes_Frommann,Germany,1093387022.0
Paul Fugger von Kirchberg und Weißenhorn,https://en.wikipedia.org/wiki/Paul_Fugger_von_Kirchberg_und_Weißenhorn,Germany,1251055361.0
Günter Gaus,https://en.wikipedia.org/wiki/Günter_Gaus,Germany,1246337794.0
Friedrich von Gentz,https://en.wikipedia.org/wiki/Friedrich_von_Gentz,Germany,1248790750.0
Carl Heinrich Wilhelm Hagen,https://en.wikipedia.org/wiki/Carl_Heinrich_Wilhelm_Hagen,Germany,1226188291.0
Gert Haller,https://en.wikipedia.org/wiki/Gert_Haller,Germany,1068252041.0
Ludwig Hassenpflug,https://en.wikipedia.org/wiki/Ludwig_Hassenpflug,Germany,1226116184.0
Hermann Heller (legal scholar),https://en.wikipedia.org/wiki/Hermann_Heller_(legal_scholar),Germany,1244979496.0
Jakob Heller,https://en.wikipedia.org/wiki/Jakob_Heller,Germany,1154908966.0
Ernst Henrici,https://en.wikipedia.org/wiki/Ernst_Henrici,Germany,1239894377.0
Rudolf Hilf,https://en.wikipedia.org/wiki/Rudolf_Hilf,Germany,1065378015.0
Joseph Hillebrand,https://en.wikipedia.org/wiki/Joseph_Hillebrand,Germany,1220777049.0
Franka Hitzing,https://en.wikipedia.org/wiki/Franka_Hitzing,Germany,1228300948.0
Herwart von Hohenburg,https://en.wikipedia.org/wiki/Herwart_von_Hohenburg,Germany,1247120291.0
"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen","https://en.wikipedia.org/wiki/Franz_Christoph_Anton,_Count_of_Hohenzollern-Sigmaringen",Germany,1244334799.0
Friedrich von Holstein,https://en.wikipedia.org/wiki/Friedrich_von_Holstein,Germany,1234065530.0
Martin Horn (politician),https://en.wikipedia.org/wiki/Martin_Horn_(politician),Germany,1143929714.0
Christoph Ernst von Houwald,https://en.wikipedia.org/wiki/Christoph_Ernst_von_Houwald,Germany,1241312980.0
Bernd Hüttemann,https://en.wikipedia.org/wiki/Bernd_Hüttemann,Germany,1230379647.0
Emilie Kiep-Altenloh,https://en.wikipedia.org/wiki/Emilie_Kiep-Altenloh,Germany,1161356025.0
Johann Ludwig Klüber,https://en.wikipedia.org/wiki/Johann_Ludwig_Klüber,Germany,1242565581.0
Werner Knieper,https://en.wikipedia.org/wiki/Werner_Knieper,Germany,1188787560.0
Caio Koch-Weser,https://en.wikipedia.org/wiki/Caio_Koch-Weser,Germany,1215567546.0
Tobias Köck,https://en.wikipedia.org/wiki/Tobias_Köck,Germany,1222073597.0
Francis Kruse,https://en.wikipedia.org/wiki/Francis_Kruse,Germany,1226779277.0
Gottlob Johann Christian Kunth,https://en.wikipedia.org/wiki/Gottlob_Johann_Christian_Kunth,Germany,1233135330.0
Dieter Kunzelmann,https://en.wikipedia.org/wiki/Dieter_Kunzelmann,Germany,1231353179.0
Marianne Laqueur,https://en.wikipedia.org/wiki/Marianne_Laqueur,Germany,1241574430.0
Charles Lavy,https://en.wikipedia.org/wiki/Charles_Lavy,Germany,1226204581.0
Karl Ledderhose,https://en.wikipedia.org/wiki/Karl_Ledderhose,Germany,1240898056.0
Felix Lichnowsky,https://en.wikipedia.org/wiki/Felix_Lichnowsky,Germany,1226205451.0
Moriz Lieber,https://en.wikipedia.org/wiki/Moriz_Lieber,Germany,1222045087.0
Ludwig von Lützow (politician),https://en.wikipedia.org/wiki/Ludwig_von_Lützow_(politician),Germany,1239513332.0
Carl Otto von Madai,https://en.wikipedia.org/wiki/Carl_Otto_von_Madai,Germany,1240634849.0
Armin Mohler,https://en.wikipedia.org/wiki/Armin_Mohler,Germany,1245358961.0
Max Montgelas,https://en.wikipedia.org/wiki/Max_Montgelas,Germany,1226211497.0
Wolfgang Müller von Königswinter,https://en.wikipedia.org/wiki/Wolfgang_Müller_von_Königswinter,Germany,1223428429.0
Joseph Musiol,https://en.wikipedia.org/wiki/Joseph_Musiol,Germany,1173064538.0
Theodor Olshausen,https://en.wikipedia.org/wiki/Theodor_Olshausen,Germany,1242256661.0
Dietrich Heinrich Ludwig von Ompteda,https://en.wikipedia.org/wiki/Dietrich_Heinrich_Ludwig_von_Ompteda,Germany,1242565618.0
Max von Oppenheim,https://en.wikipedia.org/wiki/Max_von_Oppenheim,Germany,1240981396.0
Christian Theodor Overbeck,https://en.wikipedia.org/wiki/Christian_Theodor_Overbeck,Germany,1240259800.0
Hans Paasche,https://en.wikipedia.org/wiki/Hans_Paasche,Germany,1240891443.0
Walter von Saint Paul-Illaire,https://en.wikipedia.org/wiki/Walter_von_Saint_Paul-Illaire,Germany,1227931073.0
Friedrich-Carl Peus,https://en.wikipedia.org/wiki/Friedrich-Carl_Peus,Germany,1240004651.0
H. Busso Peus,https://en.wikipedia.org/wiki/H._Busso_Peus,Germany,1240004707.0
Franz Seraph von Pfistermeister,https://en.wikipedia.org/wiki/Franz_Seraph_von_Pfistermeister,Germany,1231553705.0
Adolf Pilar von Pilchau,https://en.wikipedia.org/wiki/Adolf_Pilar_von_Pilchau,Germany,1237840723.0
Gunter Pleuger,https://en.wikipedia.org/wiki/Gunter_Pleuger,Germany,1104322145.0
Johan Rantzau,https://en.wikipedia.org/wiki/Johan_Rantzau,Germany,1240776519.0
Prince Richard of Hesse,https://en.wikipedia.org/wiki/Prince_Richard_of_Hesse,Germany,1240804152.0
